日期,代號,名稱,市場,開盤價,最高價,最低價,收盤價,昨收價,漲跌幅%,成交張數,成交金額,均價,振幅%,可當沖
20260520,0050,元大台灣50,上市,93.0,93.5,92.45,92.5,93.1,-0.64,121650,11289688382,92.8,1.13,True
20260520,0051,元大中型100,上市,127.75,128.95,127.65,128.2,127.74999999999999,0.35,81,10458267,128.21,1.02,True
20260520,0052,富邦科技,上市,54.75,55.0,54.4,54.45,54.800000000000004,-0.64,28912,1579337358,54.62,1.09,True
20260520,0053,元大電子,上市,213.6,214.3,211.65,212.25,212.25,0.0,15,3293227,213.35,1.25,True
20260520,0055,元大MSCI金融,上市,33.91,34.1,33.86,33.97,33.91,0.18,239,8124872,33.94,0.71,True
20260520,0056,元大高股息,上市,44.15,44.46,44.0,44.04,44.01,0.07,28691,1268211395,44.2,1.05,True
20260520,0057,富邦摩台,上市,275.8,277.6,274.3,274.65,276.95,-0.83,48,13240915,275.0,1.19,True
20260520,0061,元大寶滬深,上市,24.7,24.86,24.7,24.79,24.65,0.57,160,3985973,24.78,0.65,True
20260520,1101,台泥,上市,24.3,24.4,24.0,24.15,24.2,-0.21,25264,610375966,24.16,1.65,True
20260520,1102,亞泥,上市,35.0,35.0,34.5,34.5,34.8,-0.86,8318,287906786,34.61,1.44,True
20260520,1103,嘉泥,上市,12.95,13.1,12.9,13.0,13.05,-0.38,300,3914102,13.01,1.53,True
20260520,1104,環泥,上市,27.45,27.5,27.3,27.4,27.45,-0.18,610,16715593,27.38,0.73,True
20260520,1108,幸福,上市,13.7,13.8,13.65,13.8,13.8,0.0,181,2485208,13.71,1.09,True
20260520,1109,信大,上市,14.45,14.6,14.45,14.6,14.6,0.0,87,1267145,14.52,1.03,True
20260520,1110,東泥,上市,14.1,14.1,13.9,13.9,14.200000000000001,-2.11,126,1765738,13.99,1.41,True
20260520,1201,味全,上市,12.1,12.15,12.0,12.1,12.0,0.83,356,4308308,12.1,1.25,True
20260520,1203,味王,上市,41.2,41.65,40.25,41.65,40.75,2.21,34,1388643,40.7,3.44,True
20260520,1210,大成,上市,53.5,53.6,52.8,53.0,53.5,-0.93,1669,88780813,53.16,1.5,True
20260520,1213,大飲,上市,8.45,8.45,8.21,8.43,8.2,2.8,15,127344,8.32,2.93,True
20260520,1215,卜蜂,上市,141.5,144.0,139.0,142.0,141.5,0.35,1747,248680150,142.27,3.53,True
20260520,1216,統一,上市,74.8,74.8,72.7,73.4,74.80000000000001,-1.87,13838,1015987281,73.42,2.81,True
20260520,1217,愛之味,上市,9.44,9.44,9.38,9.42,9.38,0.43,399,3764617,9.42,0.64,True
20260520,1218,泰山,上市,18.6,18.6,18.45,18.45,18.55,-0.54,309,5735373,18.51,0.81,True
20260520,1219,福壽,上市,12.6,12.6,12.45,12.5,12.65,-1.19,707,8850309,12.51,1.19,True
20260520,1220,台榮,上市,11.95,11.95,11.8,11.8,11.950000000000001,-1.26,155,1836203,11.85,1.26,True
20260520,1225,福懋油,上市,28.7,29.0,28.7,28.8,29.1,-1.03,90,2623915,28.88,1.03,True
20260520,1227,佳格,上市,28.5,28.5,28.1,28.3,28.5,-0.7,1209,34177905,28.25,1.4,True
20260520,1229,聯華,上市,38.65,38.65,38.25,38.3,38.65,-0.91,3565,136771672,38.36,1.03,True
20260520,1231,聯華食,上市,87.4,87.8,86.2,86.6,87.39999999999999,-0.92,289,25076492,86.68,1.83,True
20260520,1232,大統益,上市,148.0,149.0,147.5,149.0,148.0,0.68,76,11315010,148.09,1.01,True
20260520,1233,天仁,上市,28.55,28.6,28.55,28.55,28.650000000000002,-0.35,9,282775,28.59,0.17,True
20260520,1234,黑松,上市,34.0,34.05,33.45,33.75,34.0,-0.74,110,3727999,33.64,1.76,True
20260520,1235,興泰,上市,39.7,39.8,36.8,37.0,40.5,-8.64,67,2568734,37.91,7.41,True
20260520,1236,宏亞,上市,23.9,23.9,23.45,23.7,23.7,0.0,43,1022888,23.63,1.9,True
20260520,1256,鮮活果汁-KY,上市,185.0,189.0,183.0,183.0,183.5,-0.27,111,20663710,185.09,3.27,True
20260520,1301,台塑,上市,45.95,46.1,45.0,45.4,45.949999999999996,-1.2,18859,855494392,45.36,2.39,True
20260520,1303,南亞,上市,82.3,82.8,80.4,80.8,81.7,-1.1,45033,3659626834,81.27,2.94,True
20260520,1304,台聚,上市,12.15,12.3,11.95,12.15,12.15,0.0,4632,55889901,12.07,2.88,True
20260520,1305,華夏,上市,12.5,12.6,12.2,12.45,12.5,-0.4,2731,33775396,12.37,3.2,True
20260520,1307,三芳,上市,31.65,31.7,31.35,31.35,31.650000000000002,-0.95,539,16976864,31.46,1.11,True
20260520,1308,亞聚,上市,13.2,13.2,12.9,13.1,13.15,-0.38,1691,22050592,13.03,2.28,True
20260520,1309,台達化,上市,15.5,15.8,15.25,15.55,15.5,0.32,3661,56683972,15.48,3.55,True
20260520,1310,台苯,上市,7.98,8.03,7.94,7.98,7.970000000000001,0.13,1609,12842888,7.98,1.13,True
20260520,1312,國喬,上市,10.6,10.6,10.3,10.4,10.5,-0.95,3932,40977724,10.42,2.86,True
20260520,1313,聯成,上市,10.5,10.55,10.35,10.5,10.5,0.0,1839,19217163,10.45,1.9,True
20260520,1314,中石化,上市,6.96,7.03,6.94,7.02,6.9399999999999995,1.15,10255,71722504,6.99,1.3,True
20260520,1315,達新,上市,60.4,60.4,60.3,60.4,61.0,-0.98,5,322020,60.41,0.16,True
20260520,1316,上曜,上市,10.45,10.75,10.25,10.6,10.4,1.92,2759,28914916,10.48,4.81,True
20260520,1319,東陽,上市,80.0,81.2,79.5,80.6,80.0,0.75,2094,168433359,80.4,2.13,True
20260520,1321,大洋,上市,29.45,29.75,29.35,29.6,29.450000000000003,0.51,203,5995709,29.51,1.36,True
20260520,1323,永裕,上市,19.9,19.95,19.75,19.9,20.0,-0.5,65,1310272,19.87,1.0,True
20260520,1324,地球,上市,10.25,10.25,10.15,10.2,10.25,-0.49,29,296059,10.2,0.98,True
20260520,1325,恆大,上市,27.9,27.9,26.7,26.95,27.55,-2.18,631,17091092,27.07,4.36,True
20260520,1326,台化,上市,45.0,45.25,44.25,44.55,44.9,-0.78,12830,572435411,44.61,2.23,True
20260520,1337,再生-KY,上市,4.88,4.88,4.64,4.67,4.82,-3.11,1127,5333737,4.73,4.98,True
20260520,1338,廣華-KY,上市,16.1,16.6,15.5,15.9,15.75,0.95,260,4164975,16.0,6.98,True
20260520,1339,昭輝,上市,40.45,40.7,40.35,40.45,40.45,0.0,91,3695630,40.45,0.87,True
20260520,1340,勝悅-KY,上市,5.4,5.43,5.33,5.43,5.46,-0.55,80,434873,5.37,1.83,True
20260520,1341,富林-KY,上市,60.3,61.0,60.3,61.0,61.0,0.0,10,610424,60.86,1.15,True
20260520,1342,八貫,上市,91.9,92.3,91.0,92.0,91.9,0.11,179,16434094,91.59,1.41,True
20260520,1402,遠東新,上市,26.2,26.75,26.05,26.75,26.25,1.9,15690,415101654,26.45,2.67,True
20260520,1409,新纖,上市,16.85,16.9,16.6,16.65,16.7,-0.3,2966,49637090,16.73,1.8,True
20260520,1410,南染,上市,27.0,27.7,26.0,26.1,26.950000000000003,-3.15,155,4094400,26.38,6.31,True
20260520,1413,宏洲,上市,9.45,9.5,9.45,9.5,9.5,0.0,4,39744,9.46,0.53,True
20260520,1414,東和,上市,16.15,16.15,15.55,15.75,15.9,-0.94,196,3075069,15.69,3.77,True
20260520,1416,廣豐,上市,11.0,11.1,11.0,11.1,11.049999999999999,0.45,143,1583670,11.04,0.9,True
20260520,1417,嘉裕,上市,8.22,8.22,8.15,8.2,8.27,-0.85,100,823334,8.17,0.85,True
20260520,1418,東華,上市,17.85,18.05,17.8,17.9,18.0,-0.56,6,107873,17.88,1.39,True
20260520,1419,新紡,上市,62.6,62.6,61.6,62.0,63.0,-1.59,170,10604561,62.02,1.59,True
20260520,1423,利華,上市,40.85,41.15,40.75,40.8,40.8,0.0,37,1521083,40.94,0.98,True
20260520,1432,大魯閣,上市,16.25,16.3,16.2,16.25,16.25,0.0,167,2722481,16.23,0.62,True
20260520,1434,福懋,上市,15.3,15.3,15.05,15.15,15.200000000000001,-0.33,1929,29167574,15.11,1.64,True
20260520,1436,華友聯,上市,46.1,46.1,45.15,45.75,46.1,-0.76,425,19310780,45.4,2.06,True
20260520,1437,勤益控,上市,28.35,28.35,28.0,28.35,28.35,0.0,69,1961296,28.13,1.23,True
20260520,1438,三地開發,上市,20.35,20.75,20.35,20.65,20.599999999999998,0.24,45,932165,20.57,1.94,True
20260520,1439,雋揚,上市,25.6,25.6,25.15,25.5,25.45,0.2,54,1367066,25.25,1.77,True
20260520,1440,南紡,上市,11.4,11.45,11.25,11.3,11.350000000000001,-0.44,1616,18311344,11.33,1.76,True
20260520,1441,大東,上市,9.44,9.44,9.3,9.3,9.440000000000001,-1.48,48,450164,9.37,1.48,True
20260520,1442,名軒,上市,26.1,26.25,25.8,26.25,26.2,0.19,481,12500673,25.99,1.72,True
20260520,1443,立益物流,上市,26.15,26.45,26.05,26.45,26.5,-0.19,19,505843,26.15,1.51,True
20260520,1444,力麗,上市,5.9,5.96,5.88,5.93,5.92,0.17,571,3383645,5.93,1.35,True
20260520,1445,大宇,上市,11.4,11.5,11.35,11.5,11.35,1.32,33,378309,11.42,1.32,True
20260520,1446,宏和,上市,15.65,15.8,15.3,15.45,15.5,-0.32,150,2330896,15.47,3.23,True
20260520,1447,力鵬,上市,5.78,5.97,5.62,5.89,5.8,1.55,3037,17817018,5.86,6.03,True
20260520,1449,佳和,上市,12.5,12.5,12.2,12.25,12.35,-0.81,527,6494123,12.3,2.43,True
20260520,1451,年興,上市,16.7,16.95,16.65,16.7,16.7,0.0,160,2683005,16.7,1.8,True
20260520,1452,宏益,上市,10.35,10.65,10.35,10.55,10.8,-2.31,177,1855499,10.45,2.78,True
20260520,1453,大將,上市,11.1,11.4,11.05,11.25,11.1,1.35,42,473554,11.17,3.15,True
20260520,1454,台富,上市,13.45,13.45,12.4,12.85,13.15,-2.28,110,1419355,12.84,7.98,True
20260520,1455,集盛,上市,8.21,8.21,8.05,8.17,8.17,0.0,364,2961876,8.12,1.96,True
20260520,1456,怡華,上市,13.2,13.2,12.95,12.95,13.25,-2.26,34,445766,12.99,1.89,True
20260520,1457,宜進,上市,14.15,14.15,14.05,14.15,14.1,0.35,91,1288576,14.11,0.71,True
20260520,1459,聯發,上市,11.85,11.85,11.75,11.75,11.8,-0.42,125,1474670,11.78,0.85,True
20260520,1460,宏遠,上市,7.03,7.06,6.96,7.03,7.03,0.0,471,3314866,7.03,1.42,True
20260520,1463,強盛新,上市,17.8,18.35,17.8,18.2,17.75,2.54,104,1900513,18.16,3.1,True
20260520,1464,得力,上市,10.1,10.15,10.0,10.15,10.0,1.5,416,4191264,10.07,1.5,True
20260520,1465,偉全,上市,11.9,12.0,11.9,12.0,12.0,0.0,50,607831,11.95,0.83,True
20260520,1466,聚隆,上市,14.8,14.8,14.5,14.65,14.9,-1.68,146,2135006,14.62,2.01,True
20260520,1467,南緯,上市,6.97,6.98,6.9,6.95,6.95,0.0,148,1031740,6.93,1.15,True
20260520,1468,昶和,上市,11.95,12.0,11.75,11.9,12.0,-0.83,51,604650,11.86,2.08,True
20260520,1470,大統新創,上市,20.65,21.15,20.5,21.1,21.1,0.0,36,757045,20.94,3.08,True
20260520,1471,首利,上市,10.05,10.55,10.05,10.4,10.05,3.48,598,6165649,10.3,4.98,True
20260520,1472,三洋實業,上市,89.5,90.0,88.8,88.8,88.5,0.34,12,1125198,88.93,1.36,True
20260520,1473,台南,上市,20.5,20.55,20.35,20.4,20.599999999999998,-0.97,61,1253318,20.42,0.97,True
20260520,1474,弘裕,上市,9.88,9.93,9.84,9.93,9.94,-0.1,125,1237288,9.88,0.91,True
20260520,1475,業旺,上市,26.1,26.1,25.3,25.3,26.1,-3.07,91,2321000,25.51,3.07,True
20260520,1476,儒鴻,上市,325.0,335.0,324.5,330.5,320.0,3.28,3409,1119865217,328.41,3.28,True
20260520,1477,聚陽,上市,212.5,217.0,210.5,213.0,210.0,1.43,2714,576157078,212.26,3.1,True
20260520,1503,士電,上市,184.0,184.0,181.0,181.0,183.5,-1.36,1629,296475119,181.92,1.63,True
20260520,1504,東元,上市,68.0,69.3,67.3,69.0,67.9,1.62,7836,533521756,68.08,2.95,True
20260520,1506,正道,上市,10.0,10.2,9.98,10.0,10.0,0.0,138,1391104,10.03,2.2,True
20260520,1512,瑞利,上市,6.82,7.24,6.79,7.1,7.01,1.28,44,312292,7.07,6.42,True
20260520,1513,中興電,上市,150.0,150.5,147.5,148.5,150.0,-1.0,4375,650414274,148.64,2.0,True
20260520,1514,亞力,上市,114.0,114.5,112.0,113.0,113.5,-0.44,1443,163194078,113.06,2.2,True
20260520,1515,力山,上市,21.9,22.05,21.8,22.0,21.9,0.46,215,4713699,21.9,1.14,True
20260520,1516,川飛,上市,22.0,22.0,21.3,21.3,21.8,-2.29,4,102998,21.6,3.21,True
20260520,1517,利奇,上市,10.05,10.05,10.0,10.0,10.05,-0.5,138,1392095,10.02,0.5,True
20260520,1519,華城,上市,786.0,786.0,770.0,770.0,783.0,-1.66,1904,1475551736,774.6,2.04,True
20260520,1521,大億,上市,24.2,24.4,24.2,24.25,24.3,-0.21,23,567154,24.34,0.82,True
20260520,1522,堤維西,上市,29.45,29.45,28.85,29.1,29.200000000000003,-0.34,691,20085710,29.06,2.05,True
20260520,1524,耿鼎,上市,28.15,29.65,28.0,29.4,28.099999999999998,4.63,1188,34493462,29.01,5.87,True
20260520,1525,江申,上市,58.0,58.8,57.5,58.8,58.0,1.38,32,1854687,57.92,2.24,True
20260520,1526,日馳,上市,14.4,14.6,14.3,14.55,14.4,1.04,52,765200,14.49,2.08,True
20260520,1527,鑽全,上市,32.45,32.55,32.4,32.55,32.449999999999996,0.31,151,4927904,32.44,0.46,True
20260520,1528,恩德,上市,25.65,25.65,24.85,25.15,25.65,-1.95,2916,73672592,25.26,3.12,True
20260520,1529,樂事綠能,上市,20.6,21.25,20.2,20.35,20.5,-0.73,660,13609330,20.59,5.12,True
20260520,1530,亞崴,上市,27.25,27.35,26.8,27.35,27.3,0.18,36,1002297,27.16,2.01,True
20260520,1531,高林股,上市,12.3,12.3,12.25,12.3,12.3,0.0,91,1120001,12.28,0.41,True
20260520,1532,勤美,上市,20.75,20.8,20.45,20.55,20.6,-0.24,498,10266032,20.6,1.7,True
20260520,1533,車王電,上市,34.6,38.0,34.3,38.0,34.55,9.99,2430,91259248,37.54,10.71,True
20260520,1535,中宇,上市,49.2,49.3,49.0,49.2,49.300000000000004,-0.2,61,3042973,49.18,0.61,True
20260520,1536,和大,上市,49.95,49.95,48.65,49.1,50.0,-1.8,1949,95479280,48.98,2.6,True
20260520,1537,廣隆,上市,126.0,126.0,124.5,124.5,126.0,-1.19,49,6189631,125.12,1.19,True
20260520,1539,巨庭,上市,15.5,15.6,15.4,15.5,15.4,0.65,20,311997,15.49,1.3,True
20260520,1540,喬福,上市,20.95,20.95,20.55,20.7,20.75,-0.24,150,3107372,20.71,1.93,True
20260520,1541,錩泰,上市,20.3,20.45,19.65,20.4,20.4,0.0,63,1269581,20.09,3.92,True
20260520,1558,伸興,上市,90.3,90.3,89.8,90.0,90.3,-0.33,45,4087830,90.04,0.55,True
20260520,1560,中砂,上市,640.0,642.0,602.0,609.0,644.0,-5.43,3079,1899916804,617.04,6.21,True
20260520,1563,巧新,上市,45.3,45.4,44.65,45.0,45.3,-0.66,480,21593363,44.95,1.66,True
20260520,1568,倉佑,上市,28.1,28.8,27.7,28.0,27.5,1.82,212,5978899,28.08,4.0,True
20260520,1582,信錦,上市,114.0,118.5,106.5,107.0,117.0,-8.55,36875,4151888766,112.59,10.26,True
20260520,1583,程泰,上市,47.4,47.4,46.65,47.1,47.95,-1.77,25,1188048,46.95,1.56,True
20260520,1587,吉茂,上市,28.3,28.3,27.8,28.0,28.25,-0.88,258,7237706,28.0,1.77,True
20260520,1590,亞德客-KY,上市,1445.0,1445.0,1395.0,1405.0,1430.0,-1.75,592,839341675,1417.2,3.5,True
20260520,1597,直得,上市,177.5,182.5,170.5,171.0,179.5,-4.74,1177,205538284,174.54,6.69,True
20260520,1598,岱宇,上市,20.35,20.5,20.1,20.3,20.1,1.0,114,2315927,20.28,1.99,True
20260520,1603,華電,上市,29.8,29.8,29.4,29.4,29.45,-0.17,204,6025866,29.53,1.36,True
20260520,1604,聲寶,上市,23.15,23.15,22.95,23.1,23.150000000000002,-0.22,252,5806255,23.01,0.86,True
20260520,1605,華新,上市,33.5,33.75,32.85,33.1,33.4,-0.9,21555,714825971,33.16,2.69,True
20260520,1608,華榮,上市,31.75,31.8,31.25,31.5,31.4,0.32,1392,43925750,31.53,1.75,True
20260520,1609,大亞,上市,34.0,34.1,33.45,33.8,33.75,0.15,3104,104638873,33.7,1.93,True
20260520,1611,中電,上市,11.2,11.3,11.1,11.15,11.200000000000001,-0.45,302,3373895,11.16,1.79,True
20260520,1612,宏泰,上市,35.85,36.0,35.5,35.75,35.6,0.42,372,13323452,35.76,1.4,True
20260520,1614,三洋電,上市,30.55,30.85,30.45,30.85,30.55,0.98,32,1000406,30.63,1.31,True
20260520,1615,大山,上市,42.95,43.05,42.7,42.7,42.95,-0.58,127,5469518,42.85,0.81,True
20260520,1616,億泰,上市,20.65,21.25,20.65,21.25,20.6,3.16,450,9432126,20.95,2.91,True
20260520,1617,榮星,上市,14.3,14.4,14.0,14.3,14.3,0.0,69,994512,14.26,2.8,True
20260520,1618,合機,上市,38.1,39.0,38.05,38.3,38.099999999999994,0.52,454,17468137,38.41,2.49,True
20260520,1623,大東電,上市,221.0,221.0,215.0,215.5,220.5,-2.27,133,28917769,217.27,2.72,True
20260520,1626,艾美特-KY,上市,9.96,10.2,9.9,9.9,9.96,-0.6,139,1394609,9.97,3.01,True
20260520,1702,南僑,上市,32.75,33.0,32.55,33.0,32.7,0.92,317,10395400,32.73,1.38,True
20260520,1707,葡萄王,上市,105.5,105.5,103.0,103.5,105.5,-1.9,523,54258986,103.72,2.37,True
20260520,1708,東鹼,上市,40.05,40.3,39.1,39.55,39.849999999999994,-0.75,1830,72364812,39.53,3.01,True
20260520,1709,和益,上市,18.3,18.3,18.05,18.15,18.25,-0.55,521,9477012,18.16,1.37,True
20260520,1710,東聯,上市,12.55,12.95,12.35,12.95,11.799999999999999,9.75,11972,151235725,12.63,5.08,True
20260520,1711,永光,上市,48.3,48.3,46.0,46.8,48.099999999999994,-2.7,14381,674509356,46.9,4.78,True
20260520,1712,興農,上市,40.65,40.65,40.5,40.5,40.65,-0.37,697,28277217,40.57,0.37,True
20260520,1713,國化,上市,47.3,47.5,47.05,47.2,47.1,0.21,74,3520272,47.23,0.96,True
20260520,1714,和桐,上市,9.67,9.69,9.49,9.52,9.67,-1.55,2903,27718818,9.55,2.07,True
20260520,1717,長興,上市,74.4,74.4,70.8,72.7,74.5,-2.42,27949,2016672971,72.16,4.83,True
20260520,1718,中纖,上市,6.57,6.57,6.41,6.43,6.51,-1.23,2230,14405227,6.46,2.46,True
20260520,1720,生達,上市,61.8,62.0,61.6,61.8,61.8,0.0,144,8902733,61.81,0.65,True
20260520,1721,三晃,上市,28.85,29.8,27.6,28.0,28.7,-2.44,4106,117414101,28.59,7.67,True
20260520,1722,台肥,上市,46.0,46.1,45.35,45.75,45.6,0.33,2332,106505013,45.66,1.64,True
20260520,1723,中碳,上市,79.0,80.5,78.1,79.7,78.10000000000001,2.05,691,54812479,79.27,3.07,True
20260520,1725,元禎,上市,30.4,30.7,29.85,30.15,30.4,-0.82,104,3147277,30.22,2.8,True
20260520,1726,永記,上市,76.9,76.9,76.5,76.8,76.89999999999999,-0.13,21,1646189,76.72,0.52,True
20260520,1727,中華化,上市,87.4,87.8,82.6,84.6,87.5,-3.31,9804,834280635,85.09,5.94,True
20260520,1730,花仙子,上市,52.8,53.0,52.8,52.9,52.9,0.0,28,1526844,52.88,0.38,True
20260520,1731,美吾華,上市,21.5,21.65,21.45,21.65,21.5,0.7,99,2132954,21.54,0.93,True
20260520,1732,毛寶,上市,27.6,27.7,26.5,26.7,27.15,-1.66,348,9392620,26.97,4.42,True
20260520,1733,五鼎,上市,29.3,29.9,29.3,29.85,29.3,1.88,196,5848458,29.69,2.05,True
20260520,1734,杏輝,上市,30.6,30.7,30.4,30.65,30.549999999999997,0.33,328,10022677,30.53,0.98,True
20260520,1735,日勝化,上市,26.7,26.7,24.8,24.9,24.849999999999998,0.2,409,10476223,25.59,7.65,True
20260520,1736,喬山,上市,124.5,125.5,123.0,125.0,125.0,0.0,491,60896878,124.02,2.0,True
20260520,1737,臺鹽,上市,31.6,31.6,31.4,31.5,31.55,-0.16,49,1575359,31.52,0.63,True
20260520,1752,南光,上市,33.4,33.4,32.4,32.7,32.5,0.62,36,1187659,32.83,3.08,True
20260520,1760,寶齡富錦,上市,62.0,62.0,61.0,61.0,61.3,-0.49,84,5154547,61.35,1.63,True
20260520,1762,中化生,上市,37.2,39.25,36.75,38.75,37.1,4.45,759,28893065,38.06,6.74,True
20260520,1773,勝一,上市,166.0,166.5,161.5,163.5,166.0,-1.51,1066,174614750,163.75,3.01,True
20260520,1776,展宇,上市,17.75,18.3,17.75,17.9,17.7,1.13,157,2814207,17.91,3.11,True
20260520,1783,和康生,上市,39.0,39.05,38.55,38.95,39.050000000000004,-0.26,110,4278364,38.84,1.28,True
20260520,1786,科妍,上市,58.3,62.0,57.9,59.3,60.0,-1.17,555,32938829,59.25,6.83,True
20260520,1789,神隆,上市,19.0,19.15,18.95,19.1,19.1,0.0,451,8599146,19.03,1.05,True
20260520,1795,美時,上市,191.0,193.0,188.5,192.5,189.0,1.85,1749,334396752,191.16,2.38,True
20260520,1802,台玻,上市,65.7,66.0,63.3,63.9,65.3,-2.14,43798,2821708061,64.43,4.13,True
20260520,1805,寶徠,上市,10.4,10.4,10.1,10.25,10.2,0.49,183,1867162,10.17,2.94,True
20260520,1806,冠軍,上市,8.09,8.12,8.04,8.04,8.079999999999998,-0.5,133,1074110,8.06,0.99,True
20260520,1808,潤隆,上市,28.95,29.2,28.7,29.2,28.95,0.86,955,27640408,28.94,1.73,True
20260520,1809,中釉,上市,39.7,39.7,38.45,38.45,38.300000000000004,0.39,1836,71685499,39.04,3.26,True
20260520,1810,和成,上市,18.65,18.7,18.25,18.4,18.599999999999998,-1.08,799,14757678,18.46,2.42,True
20260520,1817,凱撒衛,上市,40.05,40.05,39.5,39.5,40.0,-1.25,90,3573777,39.61,1.37,True
20260520,1903,士紙,上市,48.1,48.3,47.55,47.65,47.9,-0.52,170,8177840,47.84,1.57,True
20260520,1904,正隆,上市,18.85,18.85,18.2,18.4,18.799999999999997,-2.13,2052,37897987,18.47,3.46,True
20260520,1905,華紙,上市,11.95,11.95,11.8,11.8,11.850000000000001,-0.42,2932,34742281,11.85,1.27,True
20260520,1906,寶隆,上市,10.5,10.55,10.35,10.4,10.55,-1.42,111,1165323,10.44,1.9,True
20260520,1907,永豐餘,上市,24.4,24.45,23.95,24.2,24.4,-0.82,1619,39218073,24.22,2.05,True
20260520,1909,榮成,上市,8.97,8.99,8.9,8.95,9.04,-1.0,2280,20390810,8.94,1.0,True
20260520,2002,中鋼,上市,18.25,18.25,18.05,18.1,18.200000000000003,-0.55,28371,514185173,18.12,1.1,True
20260520,2006,東和鋼鐵,上市,65.9,66.0,65.3,65.3,65.6,-0.46,1146,75151016,65.53,1.07,True
20260520,2007,燁興,上市,6.88,6.95,6.86,6.93,6.88,0.73,199,1377565,6.9,1.31,True
20260520,2008,高興昌,上市,27.5,27.9,27.5,27.9,27.75,0.54,18,508517,27.57,1.44,True
20260520,2009,第一銅,上市,37.7,38.2,37.7,38.0,37.55,1.2,1043,39637183,37.98,1.33,True
20260520,2010,春源,上市,22.6,22.6,22.2,22.2,22.45,-1.11,1158,25874531,22.34,1.78,True
20260520,2012,春雨,上市,14.5,14.55,14.3,14.35,14.549999999999999,-1.37,88,1271476,14.43,1.72,True
20260520,2013,中鋼構,上市,41.8,42.0,41.6,41.95,41.85,0.24,81,3398939,41.82,0.96,True
20260520,2014,中鴻,上市,17.15,17.2,16.9,17.0,17.05,-0.29,2683,45597008,16.99,1.76,True
20260520,2015,豐興,上市,62.2,62.4,61.5,61.8,62.8,-1.59,214,13262703,61.81,1.43,True
20260520,2017,官田鋼,上市,8.55,8.55,8.46,8.52,8.5,0.24,319,2714149,8.49,1.06,True
20260520,2020,美亞,上市,21.2,21.4,21.2,21.35,21.200000000000003,0.71,235,5003348,21.26,0.94,True
20260520,2022,聚亨,上市,7.6,7.6,7.48,7.52,7.59,-0.92,522,3921016,7.51,1.58,True
20260520,2023,燁輝,上市,13.65,13.65,13.35,13.65,13.6,0.37,3017,40770249,13.51,2.21,True
20260520,2024,志聯,上市,13.6,13.8,13.6,13.8,13.850000000000001,-0.36,3,51517,13.58,1.44,True
20260520,2025,千興,上市,11.8,11.95,11.55,11.65,11.8,-1.27,183,2136827,11.65,3.39,True
20260520,2027,大成鋼,上市,40.3,41.95,40.25,41.15,40.0,2.88,46970,1935687407,41.21,4.25,True
20260520,2028,威致,上市,16.75,17.0,16.7,16.95,16.95,0.0,216,3663956,16.9,1.77,True
20260520,2029,盛餘,上市,20.2,20.35,20.05,20.35,20.450000000000003,-0.49,236,4771095,20.21,1.47,True
20260520,2030,彰源,上市,16.95,17.25,16.65,17.25,16.8,2.68,655,11111097,16.95,3.57,True
20260520,2031,新光鋼,上市,38.25,38.5,38.0,38.3,38.199999999999996,0.26,809,30907012,38.19,1.31,True
20260520,2032,新鋼,上市,16.25,16.5,16.15,16.4,16.25,0.92,389,6346012,16.31,2.15,True
20260520,2033,佳大,上市,14.85,15.15,14.8,15.15,15.0,1.0,92,1379353,14.96,2.33,True
20260520,2034,允強,上市,19.7,19.9,19.55,19.8,19.6,1.02,721,14219723,19.72,1.79,True
20260520,2038,海光,上市,13.45,13.45,13.2,13.35,13.35,0.0,228,3034492,13.27,1.87,True
20260520,2049,上銀,上市,378.0,378.0,355.5,359.5,376.0,-4.39,7334,2658105496,362.4,5.98,True
20260520,2059,川湖,上市,4600.0,4610.0,4475.0,4500.0,4450.0,1.12,348,1578613495,4528.37,3.03,True
20260520,2062,橋椿,上市,18.75,18.8,18.5,18.55,18.8,-1.33,398,7405131,18.61,1.6,True
20260520,2069,運錩,上市,19.15,19.35,19.15,19.35,19.200000000000003,0.78,194,3745866,19.29,1.04,True
20260520,2072,世紀風電,上市,174.5,174.5,168.5,169.0,174.5,-3.15,509,86625474,170.13,3.44,True
20260520,2101,南港,上市,30.5,30.9,30.15,30.75,30.0,2.5,2332,71123201,30.49,2.5,True
20260520,2102,泰豐,上市,17.9,17.9,17.7,17.75,17.9,-0.84,505,8977055,17.76,1.12,True
20260520,2103,台橡,上市,20.25,20.4,19.65,20.35,20.25,0.49,4846,96945620,20.0,3.7,True
20260520,2104,國際中橡,上市,10.0,10.0,9.84,9.92,10.0,-0.8,1293,12822586,9.91,1.6,True
20260520,2105,正新,上市,32.5,32.5,32.0,32.05,32.4,-1.08,9770,314141653,32.15,1.54,True
20260520,2106,建大,上市,16.8,16.85,16.6,16.7,16.849999999999998,-0.89,579,9685616,16.71,1.48,True
20260520,2107,厚生,上市,25.15,25.3,25.1,25.2,25.25,-0.2,215,5429747,25.21,0.79,True
20260520,2108,南帝,上市,27.1,27.55,26.95,27.55,27.1,1.66,1017,27777115,27.29,2.21,True
20260520,2109,華豐,上市,14.0,14.0,13.85,13.9,14.0,-0.71,53,743277,13.94,1.07,True
20260520,2114,鑫永銓,上市,89.0,90.0,89.0,89.2,88.7,0.56,110,9845576,89.33,1.13,True
